LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,4,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-09,sep-17,PC,Percentage,0,Units,,,3.9,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-10,oct-17,PC,Percentage,0,Units,,,3,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-11,nov-17,PC,Percentage,0,Units,,,4.7,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,2.9,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,2.2,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-02,feb-18,PC,Percentage,0,Units,,,2.2,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-03,mar-18,PC,Percentage,0,Units,,,2.1,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,,,2.6,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-05,may-18,PC,Percentage,0,Units,,,6.2,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-06,jun-18,PC,Percentage,0,Units,,,8.1,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-07,jul-18,PC,Percentage,0,Units,,,9.5,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,,,9.3,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-09,sep-18,PC,Percentage,0,Units,,,9.6,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-10,oct-18,PC,Percentage,0,Units,,,10.8,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-11,nov-18,PC,Percentage,0,Units,,,9.1,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,,,5.5,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,,,2.7,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-02,feb-19,PC,Percentage,0,Units,,,3.6,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-03,mar-19,PC,Percentage,0,Units,,,5.3,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,,,5.3,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-05,may-19,PC,Percentage,0,Units,,,3.8,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-06,jun-19,PC,Percentage,0,Units,,,1.7,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-07,jul-19,PC,Percentage,0,Units,,,0.5,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,,,-0.6,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-09,sep-19,PC,Percentage,0,Units,,,-1.8,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-10,oct-19,PC,Percentage,0,Units,,,-3.1,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-11,nov-19,PC,Percentage,0,Units,,,-3.2,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,,,0.2,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,,,1.9,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-02,feb-20,PC,Percentage,0,Units,,,-0.3,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-03,mar-20,PC,Percentage,0,Units,,,-4.5,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-04,Apr-2020,PC,Percentage,0,Units,,,-9.7,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-05,may-20,PC,Percentage,0,Units,,,-11.9,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-06,jun-20,PC,Percentage,0,Units,,,-9.3,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-07,jul-20,PC,Percentage,0,Units,,,-8.4,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-08,Aug-2020,PC,Percentage,0,Units,,,-7.8,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-09,sep-20,PC,Percentage,0,Units,,,-8.2,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-10,oct-20,PC,Percentage,0,Units,,,-8.2,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-11,nov-20,PC,Percentage,0,Units,,,-8.3,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-12,Dec-2020,PC,Percentage,0,Units,,,-6.9,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2021-01,Jan-21,PC,Percentage,0,Units,,,-4.2,,
EA19,Euro area (19 countries),CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,M,Monthly,2021-02,feb-21,PC,Percentage,0,Units,,,-1.7,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q1,Q1-2015,PC,Percentage,0,Units,,,-6.618539,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q2,Q2-2015,PC,Percentage,0,Units,,,-5.606323,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q3,Q3-2015,PC,Percentage,0,Units,,,-6.829993,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2015-Q4,Q4-2015,PC,Percentage,0,Units,,,-7.779002,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q1,Q1-2016,PC,Percentage,0,Units,,,-6.797734,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q2,Q2-2016,PC,Percentage,0,Units,,,-6.380822,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q3,Q3-2016,PC,Percentage,0,Units,,,-4.432271,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2016-Q4,Q4-2016,PC,Percentage,0,Units,,,-0.8022121,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q1,Q1-2017,PC,Percentage,0,Units,,,6.850197,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q2,Q2-2017,PC,Percentage,0,Units,,,3.308297,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q3,Q3-2017,PC,Percentage,0,Units,,,2.320653,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2017-Q4,Q4-2017,PC,Percentage,0,Units,,,4.053822,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q1,Q1-2018,PC,Percentage,0,Units,,,3.118517,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q2,Q2-2018,PC,Percentage,0,Units,,,5.620181,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q3,Q3-2018,PC,Percentage,0,Units,,,7.415204,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2018-Q4,Q4-2018,PC,Percentage,0,Units,,,6.690478,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q1,Q1-2019,PC,Percentage,0,Units,,,1.953404,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q2,Q2-2019,PC,Percentage,0,Units,,,3.025549,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q3,Q3-2019,PC,Percentage,0,Units,,,0.5152195,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2019-Q4,Q4-2019,PC,Percentage,0,Units,,,-0.6323621,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q1,Q1-2020,PC,Percentage,0,Units,,,-1.734564,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q2,Q2-2020,PC,Percentage,0,Units,,,-16.98313,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q3,Q3-2020,PC,Percentage,0,Units,,,-9.27673,,
SVN,Slovenia,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,Q,Quarterly,2020-Q4,Q4-2020,PC,Percentage,0,Units,,,-10.46294,,
JPN,Japan,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,-7.170483,,
JPN,Japan,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,-10.23248,,
JPN,Japan,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,5.318853,,
JPN,Japan,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,6.97162,,
JPN,Japan,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,1.367719,,
JPN,Japan,CPGREN01,CPI: Energy,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,-4.234739,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-01,Jan-2015,PC,Percentage,0,Units,,,0.4584027,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-02,feb-15,PC,Percentage,0,Units,,,0.3160016,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-03,mar-15,PC,Percentage,0,Units,,,0.3765702,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-04,Apr-2015,PC,Percentage,0,Units,,,0.4955193,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-05,may-15,PC,Percentage,0,Units,,,0.6468917,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-06,jun-15,PC,Percentage,0,Units,,,0.6536792,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-07,jul-15,PC,Percentage,0,Units,,,0.6860356,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-08,Aug-2015,PC,Percentage,0,Units,,,0.5351794,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-09,sep-15,PC,Percentage,0,Units,,,0.5816563,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-10,oct-15,PC,Percentage,0,Units,,,0.6114889,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-11,nov-15,PC,Percentage,0,Units,,,0.6007825,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-12,Dec-2015,PC,Percentage,0,Units,,,0.6525759,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-01,Jan-2016,PC,Percentage,0,Units,,,0.631654,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-02,feb-16,PC,Percentage,0,Units,,,0.4522381,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-03,mar-16,PC,Percentage,0,Units,,,0.4682044,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-04,Apr-2016,PC,Percentage,0,Units,,,0.4211651,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-05,may-16,PC,Percentage,0,Units,,,0.3581522,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-06,jun-16,PC,Percentage,0,Units,,,0.4537196,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-07,jul-16,PC,Percentage,0,Units,,,0.360788,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-08,Aug-2016,PC,Percentage,0,Units,,,0.2559802,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-09,sep-16,PC,Percentage,0,Units,,,0.494815,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-10,oct-16,PC,Percentage,0,Units,,,0.4539547,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-11,nov-16,PC,Percentage,0,Units,,,0.4545981,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2016-12,Dec-2016,PC,Percentage,0,Units,,,0.2372904,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,,,0.5163414,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-02,feb-17,PC,Percentage,0,Units,,,0.1883472,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-03,mar-17,PC,Percentage,0,Units,,,0.4014573,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,0.4849124,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-05,may-17,PC,Percentage,0,Units,,,0.4466815,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-06,jun-17,PC,Percentage,0,Units,,,0.5353697,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-07,jul-17,PC,Percentage,0,Units,,,0.5887714,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,0.5845533,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-09,sep-17,PC,Percentage,0,Units,,,0.5794561,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-10,oct-17,PC,Percentage,0,Units,,,0.5910159,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-11,nov-17,PC,Percentage,0,Units,,,0.6915702,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,0.7806471,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,0.9100184,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-02,feb-18,PC,Percentage,0,Units,,,0.7981131,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-03,mar-18,PC,Percentage,0,Units,,,1.190732,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-04,Apr-2018,PC,Percentage,0,Units,,,1.137751,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-05,may-18,PC,Percentage,0,Units,,,1.220749,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-06,jun-18,PC,Percentage,0,Units,,,0.9895817,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-07,jul-18,PC,Percentage,0,Units,,,1.133595,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-08,Aug-2018,PC,Percentage,0,Units,,,1.169792,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-09,sep-18,PC,Percentage,0,Units,,,0.9545673,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-10,oct-18,PC,Percentage,0,Units,,,0.9784202,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-11,nov-18,PC,Percentage,0,Units,,,0.8801163,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2018-12,Dec-2018,PC,Percentage,0,Units,,,0.7037895,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-01,Jan-2019,PC,Percentage,0,Units,,,0.8254535,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-02,feb-19,PC,Percentage,0,Units,,,0.7307595,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-03,mar-19,PC,Percentage,0,Units,,,0.3940021,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-04,Apr-2019,PC,Percentage,0,Units,,,0.6218498,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-05,may-19,PC,Percentage,0,Units,,,0.3905558,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-06,jun-19,PC,Percentage,0,Units,,,0.7588418,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-07,jul-19,PC,Percentage,0,Units,,,0.7096824,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-08,Aug-2019,PC,Percentage,0,Units,,,0.6448259,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-09,sep-19,PC,Percentage,0,Units,,,0.7678557,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-10,oct-19,PC,Percentage,0,Units,,,0.8419634,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-11,nov-19,PC,Percentage,0,Units,,,0.9998024,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2019-12,Dec-2019,PC,Percentage,0,Units,,,1.187744,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-01,Jan-2020,PC,Percentage,0,Units,,,1.069596,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-02,feb-20,PC,Percentage,0,Units,,,1.41678,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-03,mar-20,PC,Percentage,0,Units,,,0.9844716,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-04,Apr-2020,PC,Percentage,0,Units,,,0.6823549,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-05,may-20,PC,Percentage,0,Units,,,1.066673,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-06,jun-20,PC,Percentage,0,Units,,,0.8480091,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-07,jul-20,PC,Percentage,0,Units,,,1.691053,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-08,Aug-2020,PC,Percentage,0,Units,,,0.9740383,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-09,sep-20,PC,Percentage,0,Units,,,0.8525233,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-10,oct-20,PC,Percentage,0,Units,,,0.6901211,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-11,nov-20,PC,Percentage,0,Units,,,0.7778931,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2020-12,Dec-2020,PC,Percentage,0,Units,,,0.598772,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2021-01,Jan-21,PC,Percentage,0,Units,,,1.170326,,
FRA,France,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2021-02,feb-21,PC,Percentage,0,Units,,,0.7207275,,
CZE,Czech Republic,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,1.257172,,
CZE,Czech Republic,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,1.616532,,
CZE,Czech Republic,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,1.99262,,
CZE,Czech Republic,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,2.355684,,
CZE,Czech Republic,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,2.521405,,
CZE,Czech Republic,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,3.631627,,
ISR,Israel,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,A,Annual,2015,2015,PC,Percentage,0,Units,,,0.4150783,,
ISR,Israel,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,A,Annual,2016,2016,PC,Percentage,0,Units,,,0.02530791,,
ISR,Israel,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,A,Annual,2017,2017,PC,Percentage,0,Units,,,-0.01686767,,
ISR,Israel,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,A,Annual,2018,2018,PC,Percentage,0,Units,,,0.6410797,,
ISR,Israel,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,A,Annual,2019,2019,PC,Percentage,0,Units,,,0.7124298,,
ISR,Israel,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,A,Annual,2020,2020,PC,Percentage,0,Units,,,-0.141478,,
RUS,Russia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-01,Jan-2015,PC,Percentage,0,Units,,,12.54,,
RUS,Russia,CPGRLE01,CPI: All items non-food non-energy,GY,Percentage change on the same period of the previous year,M,Monthly,2015-02,feb-15,PC,Percentage,0,Units,,,13.86,,
